-------------------------------------------------------------------------
Solve LPCC by Branch and cut.
Preprocessing time: 5.766100
Solving time: 5.527274
Total time: 11.293374
Preprocessing time (wall): 6
Solving time (wall): 5
Total time (wall): 11
Total solved node: 1118
Preprocessing parameter:
-Feasibility_recovery_breath: 0.600000
-Feasibility_recovery_depth: 5
-BoundCut generate loop: 3
-BoundCut split: 1
-DisjunctiveCut generate loop: 3584
-SimpleCut generate loop: 3840
-MccormickRefineCnt: 0
-------------------------------------------------------------------------
LP relaxation: 0.743520
Improved lower bound:0.858140
LPCC is feasible and bounded
Optimal value: 1.025396
Optimal solution:
x[0]: 0.000000000000  
x[1]: 0.038067325353  
x[2]: 0.035203112884  
x[3]: 0.106681174066  
x[4]: 0.025088478205  
x[5]: 0.114737726364  
x[6]: 0.000000000000  
x[7]: 0.073447870744  
x[8]: 0.000000000000  
x[9]: 0.000000000000  
x[10]: 0.000000000000  
x[11]: 0.012482169594  
x[12]: 0.009553109458  
x[13]: 0.223537788362  
x[14]: 0.000000000000  
x[15]: 0.000000000000  
x[16]: 0.005609647383  
x[17]: 0.000000000000  
x[18]: 0.000000000000  
x[19]: 0.000000000000  
x[20]: 0.000000000000  
x[21]: 0.047332744318  
x[22]: 0.143872999046  
x[23]: 0.000000000000  
x[24]: 0.009993590672  
x[25]: 0.000000000000  
x[26]: 0.065348018148  
x[27]: 0.034570888239  
x[28]: 0.000000000000  
x[29]: 0.000000000000  
x[30]: 0.049452465761  
x[31]: 0.114001410912  
x[32]: 0.027395830106  
x[33]: 0.035802972290  
x[34]: 0.000000000000  
x[35]: 0.059533181163  
x[36]: 0.000000000000  
x[37]: 0.036430185941  
x[38]: 0.177679760469  
x[39]: 0.000000000000  
x[40]: 0.109662940304  
x[41]: 0.000000000000  
x[42]: 0.038554172550  
x[43]: 0.090990512800  
x[44]: 0.000000000000  
x[45]: 0.000000000000  
x[46]: 0.157904289741  
x[47]: 0.290108435535  
x[48]: 0.000000000000  
x[49]: 0.066202257926  
x[50]: 0.000000000000  
x[51]: 0.000000000000  
x[52]: 0.025008880255  
x[53]: 0.000000000000  
x[54]: 0.000000000000  
x[55]: 0.000000000000  
x[56]: 0.000000000000  
x[57]: 0.000000000000  
x[58]: 0.032756004115  
x[59]: 0.090830465283  
x[60]: 0.000000000000  
x[61]: 0.000000000000  
x[62]: 0.000000000000  
x[63]: 0.000000000000  
x[64]: 0.000000000000  
x[65]: 0.000000000000  
x[66]: 0.000000000000  
x[67]: 0.000000000000  
x[68]: 0.000000000000  
x[69]: 0.000000000000  
x[70]: 0.000000000000  
x[71]: 0.000000000000  
x[72]: 0.000000000000  
x[73]: 0.000000000000  
x[74]: 0.000000000000  
x[75]: 0.000000000000  
x[76]: 0.000000000000  
x[77]: 0.000000000000  
x[78]: 0.000000000000  
x[79]: 0.000000000000  
x[80]: 0.000000000000  
x[81]: 0.000000000000  
x[82]: 0.003165393378  
x[83]: 0.094675462036  
x[84]: 0.000000000000  
x[85]: 0.000000000000  
x[86]: 0.000000000000  
x[87]: 0.000000000000  
x[88]: 0.000000000000  
x[89]: 0.000000000000  
x[90]: 0.000000000000  
x[91]: 0.000000000000  
x[92]: 0.000000000000  
x[93]: 0.105148667964  
x[94]: 0.000000000000  
x[95]: 0.000000000000  
x[96]: 0.000000000000  
x[97]: 0.000000000000  
x[98]: 0.000000000000  
x[99]: 0.000000000000  
y[0]: 0.000000000000  
y[1]: 0.000000000000  
y[2]: 0.000000000000  
y[3]: 0.000000000000  
y[4]: 0.000000000000  
y[5]: 0.000000000000  
y[6]: 0.060669771032  
y[7]: 0.000000000000  
y[8]: 0.000000000000  
y[9]: 0.000000000000  
y[10]: 0.000000000000  
y[11]: 0.000000000000  
y[12]: 0.000000000000  
y[13]: 0.000000000000  
y[14]: 0.000000000000  
y[15]: 0.000000000000  
y[16]: 0.000000000000  
y[17]: 0.000000000000  
y[18]: 0.000000000000  
y[19]: 0.000000000000  
y[20]: 0.000000000000  
y[21]: 0.000000000000  
y[22]: 0.000000000000  
y[23]: 0.000000000000  
y[24]: 0.000000000000  
y[25]: 0.000000000000  
y[26]: 0.004769023741  
y[27]: 0.000000000000  
y[28]: 0.000000000000  
y[29]: 0.000000000000  
y[30]: 0.000000000000  
y[31]: 0.000000000000  
y[32]: 0.000000000000  
y[33]: 0.000000000000  
y[34]: 0.000000000000  
y[35]: 0.000000000000  
y[36]: 0.000000000000  
y[37]: 0.000000000000  
y[38]: 0.000000000000  
y[39]: 0.000000000000  
y[40]: 0.000000000000  
y[41]: 0.000000000000  
y[42]: 0.000000000000  
y[43]: 0.000000000000  
y[44]: 0.000000000000  
y[45]: 0.000000000000  
y[46]: 0.000000000000  
y[47]: 0.000000000000  
y[48]: 0.000000000000  
y[49]: 0.000000000000  
y[50]: 0.000000000000  
y[51]: 0.000000000000  
y[52]: 0.000000000000  
y[53]: 0.000000000000  
y[54]: 0.000000000000  
y[55]: 0.000000000000  
y[56]: 0.000000000000  
y[57]: 0.000000000000  
y[58]: 0.000000000000  
y[59]: 0.000000000000  
y[60]: 0.000000000000  
y[61]: 0.000000000000  
y[62]: 0.000000000000  
y[63]: 0.000000000000  
y[64]: 0.000000000000  
y[65]: 0.000000000000  
y[66]: 0.000000000000  
y[67]: 0.000000000000  
y[68]: 0.000000000000  
y[69]: 0.000000000000  
y[70]: 0.000000000000  
y[71]: 0.000000000000  
y[72]: 0.000000000000  
y[73]: 0.000000000000  
y[74]: 0.000000000000  
y[75]: 0.000000000000  
y[76]: 0.000000000000  
y[77]: 0.000000000000  
y[78]: 0.000000000000  
y[79]: 0.000000000000  
y[80]: 0.000000000000  
y[81]: 0.000000000000  
y[82]: 0.000000000000  
y[83]: 0.000000000000  
y[84]: 0.000000000000  
y[85]: 0.000000000000  
y[86]: 0.000000000000  
y[87]: 0.000000000000  
y[88]: 0.000000000000  
y[89]: 0.000000000000  
y[90]: 0.000000000000  
y[91]: 0.000000000000  
y[92]: 0.000000000000  
y[93]: 0.000000000000  
y[94]: 0.000000000000  
y[95]: 0.000000000000  
y[96]: 0.000000000000  
y[97]: 0.000000000000  
y[98]: 0.000000000000  
y[99]: 0.000000000000  
y[100]: 0.006517293185  
y[101]: 0.000000000000  
y[102]: 0.000000000000  
y[103]: 0.000000000000  
y[104]: 0.000000000000  
y[105]: 0.000000000000  
y[106]: 0.232783335418  
y[107]: 0.000000000000  
y[108]: 0.000000000000  
y[109]: 0.000000000000  
y[110]: 0.099808365623  
y[111]: 0.000000000000  
y[112]: 0.000000000000  
y[113]: 0.000000000000  
y[114]: 0.000000000000  
y[115]: 0.059579393635  
y[116]: 0.000000000000  
y[117]: 0.267911231660  
y[118]: 0.036552825725  
y[119]: 0.115415803077  
y[120]: 0.121814022978  
y[121]: 0.000000000000  
y[122]: 0.000000000000  
y[123]: 0.029276929280  
y[124]: 0.000000000000  
y[125]: 0.057921344948  
y[126]: 0.000000000000  
y[127]: 0.000000000000  
y[128]: 0.029066714816  
y[129]: 0.070166002598  
y[130]: 0.000000000000  
y[131]: 0.000000000000  
y[132]: 0.000000000000  
y[133]: 0.000000000000  
y[134]: 0.080399797072  
y[135]: 0.000000000000  
y[136]: 0.046329341593  
y[137]: 0.000000000000  
y[138]: 0.000000000000  
y[139]: 0.021768467060  
y[140]: 0.000000000000  
y[141]: 0.014465223278  
y[142]: 0.000000000000  
y[143]: 0.000000000000  
y[144]: 0.047416208857  
y[145]: 0.113062844233  
y[146]: 0.000000000000  
y[147]: 0.000000000000  
y[148]: 0.053779920390  
y[149]: 0.000000000000  
